status,aircraft_iata_code,aircraft_icao24,aircraft_icao_code,aircraft_reg_number,airline_iata_code,airline_icao_code,arrival_iata_code,arrival_icao_code,departure_iata_code,departure_icao_code,flight_iata_number,flight_icao_number,flight_number,geography_altitude,geography_direction,geography_latitude,geography_longitude,speed_horizontal,speed_is_ground,speed_vspeed,system_squawk,system_updated
landed,A319,400F99,A319,G-DBCJ,BA,BAW,LHR,EGLL,VIE,LOWW,BA703,BAW703E,703,0.0,56.0,51.4694,-0.4595,0.0,1.0,0.0,623.0,2025-11-14 09:04:59+00:00
en-route,A21N,40780D,A21N,G-NEOX,BA,BAW,BSL,LFSB,LHR,EGLL,BA754,BAW754B,754,358.14,154.0,47.6274,7.5032,231.5,0.0,0.0,6323.0,2025-11-14 09:05:59+00:00
en-route,A21N,408228,A21N,G-TNEI,BA,BAW,BCN,LEBL,LHR,EGLL,BA476,BAW7YT,476,11277.6,175.2,48.8812,0.2504,685.8,0.0,1.188,503.0,2025-11-14 09:14:52+00:00
en-route,A319,400A7D,A319,G-DBCB,BA,BAW,MRS,LFML,LHR,EGLL,BA364,BAW364,364,0.0,133.55,43.4469,5.2005,206.964,0.0,-10.548,6362.0,2025-11-14 09:14:50+00:00
en-route,A21N,4077E0,A21N,G-NEOW,BA,BAW,MUC,EDDM,LHR,EGLL,BA946,BAW946,946,9883.14,103.89,51.0956,2.4035,879.48,0.0,39.78,2010.0,2025-11-14 09:14:52+00:00
landed,A320,406091,A320,G-EUYE,BA,BAW,LUX,ELLX,LHR,EGLL,BA418,BAW18LX,418,0.0,64.0,49.6283,6.2086,27.78,1.0,0.0,4643.0,2025-11-14 09:05:59+00:00
en-route,A320,40095D,A320,G-TTOB,BA,BAW,BRU,EBBR,LHR,EGLL,BA388,BAW388,388,3360.42,70.91,50.9355,4.0677,719.244,0.0,-39.78,5222.0,2025-11-14 09:14:52+00:00
en-route,A319,4008AD,A319,G-EUPN,BA,BAW,DUS,EDDL,LHR,EGLL,BA932,BAW932,932,6484.62,109.26,51.2795,0.8784,774.9,0.0,28.08,2245.0,2025-11-14 09:14:52+00:00
en-route,A320,40697C,A320,G-EUYR,BA,BAW,ATH,LGAV,LHR,EGLL,BA630,BAW630,630,11277.6,136.28,42.8105,20.8726,876.312,0.0,0.0,4707.0,2025-11-14 09:14:51+00:00
en-route,A320,4009C5,A320,G-EUUH,BA,BAW,STR,EDDS,LHR,EGLL,BA916,BAW916N,916,1653.54,119.1,48.8539,9.4117,487.476,0.0,-11.7,3413.0,2025-11-14 09:14:52+00:00
en-route,A320,40624E,A320,G-EUYG,BA,BAW,JER,EGJJ,LHR,EGLL,BA1346,SHT14L,1346,5966.46,218.11,50.1187,-1.9413,666.144,0.0,-17.568,6461.0,2025-11-14 09:14:52+00:00
en-route,A21N,407FC9,A21N,G-TNEA,BA,BAW,LHR,EGLL,GLA,EGPF,BA1497,SHT7A,1497,2049.78,178.76,51.6136,-0.8841,427.896,0.0,-9.36,5471.0,2025-11-14 09:14:52+00:00
landed,E190,40658A,E190,G-LCYP,BA,BAW,RTM,EHRD,LCY,EGLC,BA4450,CFE4450,4450,0.0,326.0,51.9507,4.4337,0.0,1.0,0.0,6257.0,2025-11-14 09:03:56+00:00
started,A320,406674,A320,G-EUYN,BA,BAW,LHR,EGLL,TLS,LFBO,BA371,BAW371,371,5288.28,328.46,43.9425,1.0819,821.412,0.0,24.588,2304.0,2025-11-14 09:14:52+00:00
en-route,A35K,407AF3,A35K,G-XWBI,BA,BAW,GRU,SBGR,LHR,EGLL,BA247,BAW247,247,922.02,74.0,-23.4496,-46.5272,281.504,0.0,0.0,4571.0,2025-11-14 09:05:36+00:00
en-route,B772,4007F2,B772,G-YMMG,BA,BAW,CPT,FACT,LHR,EGLL,BA59,BAW59,59,11582.4,169.0,-29.7997,18.7066,946.372,0.0,0.0,,2025-11-14 09:05:35+00:00
en-route,A35K,407798,A35K,G-XWBB,BA,BAW,LHR,EGLL,AUS,KAUS,BA190,BAW19W,190,12192.0,76.58,49.7236,-10.4151,925.344,0.0,0.0,,2025-11-14 09:14:52+00:00
landed,B772,4006C3,B772,G-VIIR,BA,BAW,LGW,EGKK,TPA,KTPA,BA2166,BAW12TB,2166,0.0,348.0,51.154,-0.1739,20.372,1.0,0.0,1254.0,2025-11-14 09:05:25+00:00
en-route,A388,406EC9,A388,G-XLEK,BA,BAW,LHR,EGLL,SFO,KSFO,BA284,BAW2X,284,12496.8,125.0,66.9204,-25.8599,944.52,0.0,0.0,,2025-11-14 09:05:48+00:00
en-route,B77W,407994,B77W,G-STBO,BA,BAW,LHR,EGLL,LAX,KLAX,BA282,BAW8DS,282,11277.6,159.38,53.4008,-2.5355,767.772,0.0,0.0,7666.0,2025-11-14 09:14:52+00:00
en-route,B788,40688F,B788,G-ZBJB,BA,BAW,LHR,EGLL,MAA,VOMM,BA36,BAW36,36,12184.4,289.0,41.2024,35.0896,866.736,0.0,0.0,,2025-11-14 09:04:49+00:00
en-route,B772,400774,B772,G-VIIW,BA,BAW,LHR,EGLL,BDA,TXKF,BA158,BAW18B,158,10119.4,79.96,50.5825,-3.1502,786.168,0.0,-21.06,7642.0,2025-11-14 09:14:52+00:00
en-route,B77W,407995,B77W,G-STBP,BA,BAW,LHR,EGLL,LAX,KLAX,BA280,BAW28F,280,10668.0,123.0,67.7599,-29.0086,931.556,0.0,0.0,,2025-11-14 09:05:48+00:00
en-route,B772,400684,B772,G-VIIL,BA,BAW,LHR,EGLL,DEN,KDEN,BA218,BAW21ML,218,5798.82,145.98,52.1263,-1.4655,721.692,0.0,-36.288,7646.0,2025-11-14 09:14:52+00:00
en-route,B77W,406A35,B77W,G-STBJ,BA,BAW,LHR,EGLL,JFK,KJFK,BA172,BAW172,172,11277.6,84.0,50.7544,-23.1214,844.512,0.0,0.0,,2025-11-14 09:05:00+00:00
en-route,B78X,4080BF,B78X,G-ZBLK,BA,BAW,LHR,EGLL,JFK,KJFK,BA114,BAW14K,114,1623.06,7.06,51.4388,-0.8855,391.896,0.0,-14.04,5142.0,2025-11-14 09:14:52+00:00
en-route,B772,4005B9,B772,G-VIIA,BA,BAW,LHR,EGLL,EWR,KEWR,BA188,BAW49N,188,4099.56,101.43,51.3241,-1.4835,672.66,0.0,-18.72,7651.0,2025-11-14 09:14:52+00:00
en-route,A35K,407F2B,A35K,G-XWBN,BA,BAW,LHR,EGLL,DFW,KDFW,BA192,BAW8K,192,12504.1,65.0,46.7953,-38.1721,957.484,0.0,0.0,,2025-11-14 09:05:29+00:00
en-route,B772,4007F4,B772,G-YMMI,BA,BAW,LHR,EGLL,BOS,KBOS,BA202,BAW51B,202,259.08,89.0,51.4774,-0.5179,244.464,0.0,0.0,7660.0,2025-11-14 09:05:25+00:00
en-route,B772,4006C4,B772,G-VIIS,BA,BAW,LHR,EGLL,ATL,KATL,BA226,BAW23T,226,10668.0,85.0,46.9454,-21.1586,1059.34,0.0,0.0,,2025-11-14 09:05:00+00:00
en-route,B789,406F76,B789,G-ZBKJ,BA,BAW,LHR,EGLL,IAD,KIAD,BA292,BAW29C,292,9098.28,95.34,51.4587,-3.2761,736.596,0.0,-31.608,5174.0,2025-11-14 09:14:52+00:00
en-route,B772,4005C1,B772,G-RAES,BA,BAW,LHR,EGLL,SEA,KSEA,BA48,BAW48Q,48,11887.2,86.0,68.9791,-61.1215,940.816,0.0,0.0,,2025-11-14 09:05:49+00:00
en-route,B77W,406591,B77W,G-STBE,BA,BAW,LHR,EGLL,JFK,KJFK,BA182,BAW18A,182,10668.0,79.0,50.7849,-22.9989,846.364,0.0,0.0,,2025-11-14 09:04:58+00:00
en-route,B788,406890,B788,G-ZBJC,BA,BAW,LHR,EGLL,MSY,KMSY,BA224,BAW224U,224,12496.8,87.0,52.9808,-20.2228,848.216,0.0,0.0,,2025-11-14 09:05:00+00:00
en-route,A320,400960,A320,G-TTOE,BA,BAW,LHR,EGLL,NCL,EGNT,BA1327,SHT13C,1327,6819.9,193.64,54.4041,-2.0087,722.304,0.0,38.628,1411.0,2025-11-14 09:14:52+00:00
started,E190,4075A2,E190,G-LCYZ,BA,BAW,IBZ,LEIB,LCY,EGLC,BA8461,CFE17Z,8461,3680.46,181.55,51.3733,0.6726,548.388,0.0,26.928,2057.0,2025-11-14 09:14:52+00:00
en-route,A320,4009D8,A320,G-EUUK,BA,BAW,FCO,LIRF,LHR,EGLL,BA552,BAW552F,552,10675.6,153.89,48.219,2.669,736.344,0.0,11.7,7506.0,2025-11-14 09:14:52+00:00
en-route,A21N,408229,A21N,G-TNEJ,BA,BAW,CDG,LFPG,LHR,EGLL,BA304,BAW3VH,304,556.26,85.0,48.9878,2.4701,281.504,0.0,0.0,5207.0,2025-11-14 09:06:00+00:00
en-route,A321,4010DB,A321,G-EUXK,BA,BAW,ACE,GCRR,LGW,EGKK,BA2704,EFW93E,2704,10668.0,202.83,42.6005,-6.7537,725.436,0.0,1.188,,2025-11-14 09:14:52+00:00
en-route,A320,40624F,A320,G-EUYH,BA,BAW,MAD,LEMD,LHR,EGLL,BA458,BAW4MJ,458,11277.6,182.75,44.4341,-3.9104,695.304,0.0,-1.188,,2025-11-14 09:14:52+00:00
en-route,A21N,407600,A21N,G-NEOP,BA,BAW,DUB,EIDW,LHR,EGLL,BA828,BAW828Y,828,2141.22,250.14,53.2063,-6.5662,517.86,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,E190,4079D3,E190,G-LCAH,BA,BAW,PMI,LEPA,LCY,EGLC,BA8483,CFE79SC,8483,1066.8,198.0,39.6821,2.9723,416.7,0.0,0.0,7702.0,2025-11-14 09:04:33+00:00
en-route,A320,40097E,A320,G-EUUC,BA,BAW,WAW,EPWA,LHR,EGLL,BA844,BAW844,844,11285.2,89.57,52.5935,12.1308,977.868,0.0,0.0,7501.0,2025-11-14 09:14:52+00:00
en-route,A20N,4076CD,A20N,G-TTNJ,BA,BAW,GLA,EGPF,LHR,EGLL,BA1476,SHT6L,1476,1577.34,274.87,55.6654,-4.2063,501.84,0.0,-9.36,,2025-11-14 09:14:52+00:00
en-route,A319,400D5A,A319,G-DBCG,BA,BAW,GVA,LSGG,LHR,EGLL,BA728,BAW78H,728,11270.0,135.3,48.6618,2.4568,760.86,0.0,0.0,2007.0,2025-11-14 09:14:52+00:00
en-route,A320,40097C,A320,G-EUUA,BA,BAW,BUD,LHBP,LHR,EGLL,BA866,BAW866H,866,10668.0,116.2,50.744,9.1201,897.84,0.0,-1.188,3412.0,2025-11-14 09:14:52+00:00
en-route,B78X,4078DE,B78X,G-ZBLB,BA,BAW,LHR,EGLL,DXB,OMDB,BA104,BAW104,104,11582.4,309.0,39.1934,39.9653,829.696,0.0,0.0,,2025-11-14 09:04:50+00:00
en-route,A20N,407534,A20N,G-TTND,BA,BAW,BCN,LEBL,LHR,EGLL,BA474,BAW474K,474,2240.28,160.68,41.4552,1.6649,380.736,0.0,-10.548,,2025-11-14 09:14:52+00:00
started,A20N,4080E0,A20N,G-TTNW,BA,BAW,EDI,EGPH,LHR,EGLL,BA1442,SHT8R,1442,6294.12,352.19,52.1702,-0.3939,831.852,0.0,32.76,5416.0,2025-11-14 09:14:52+00:00
en-route,A320,406B62,A320,G-EUYX,BA,BAW,MAN,EGCC,LHR,EGLL,BA1360,SHT2P,1360,0.0,5.62,53.3592,-2.2765,26.856,1.0,0.0,,2025-11-14 09:14:51+00:00
en-route,A320,4009D9,A320,G-EUUL,BA,BAW,LHR,EGLL,FCO,LIRF,BA563,BAW563,563,10980.4,318.76,46.0942,7.0109,797.94,0.0,0.0,5735.0,2025-11-14 09:14:52+00:00
en-route,A20N,4079F6,A20N,G-TTNO,BA,BAW,LHR,EGLL,LIS,LPPT,BA513,BAW513,513,10980.4,15.54,47.1284,-3.0232,995.724,0.0,-1.188,,2025-11-14 09:14:52+00:00
en-route,A20N,4081BF,A20N,G-TTSF,BA,BAW,LHR,EGLL,IST,LTBA,BA681,BAW681,681,1219.2,118.28,51.4804,-0.7847,332.28,0.0,-14.04,3262.0,2025-11-14 09:14:52+00:00
en-route,A320,4009C7,A320,G-EUUJ,BA,BAW,LHR,EGLL,WAW,EPWA,BA851,BAW851W,851,3093.72,263.27,51.6653,0.4116,600.48,0.0,-51.516,1101.0,2025-11-14 09:14:52+00:00
en-route,B789,406F7A,B789,G-ZBKN,BA,BAW,SCL,SCEL,LHR,EGLL,BA251,BAW251,251,12192.0,215.0,-10.3039,-49.7622,848.216,0.0,0.0,,2025-11-14 09:03:59+00:00
en-route,B772,4007EC,B772,G-YMMA,BA,BAW,LGW,EGKK,PUJ,MDPC,BA2204,BAW2204,2204,12496.8,74.53,50.3438,-4.977,916.596,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,B772,4006C1,B772,G-VIIO,BA,BAW,LGW,EGKK,UVF,TLPL,BA2158,BAW5KW,2158,11247.1,79.21,50.5274,-3.89,840.852,0.0,-24.588,,2025-11-14 09:14:52+00:00
en-route,A321,400AFF,A321,G-EUXG,BA,BAW,AGP,LEMG,LGW,EGKK,BA2640,EFW2BZ,2640,754.38,117.0,36.7476,-4.6428,318.544,0.0,0.0,531.0,2025-11-14 09:04:59+00:00
en-route,A321,4010DC,A321,G-EUXL,BA,BAW,RAK,GMMX,LGW,EGKK,BA2810,EFW5BP,2810,10066.0,186.0,34.9294,-8.0362,763.024,0.0,0.0,5242.0,2025-11-14 09:04:57+00:00
en-route,A20N,4081BD,A20N,G-TTSD,BA,BAW,LHR,EGLL,BHD,EGAC,BA1391,SHT5R,1391,9144.0,131.8,53.8017,-4.2856,866.988,0.0,29.268,5441.0,2025-11-14 09:14:52+00:00
en-route,A321,400AFB,A321,G-EUXC,BA,BAW,MLA,LMML,LGW,EGKK,BA2614,EFW9RZ,2614,10668.0,135.55,44.6705,7.9189,819.828,0.0,0.0,7315.0,2025-11-14 09:14:52+00:00
en-route,A320,40615B,A320,G-EUYF,BA,BAW,LHR,EGLL,MAN,EGCC,BA1385,SHT3Y,1385,1005.84,89.0,51.4764,-0.7243,309.284,0.0,0.0,6331.0,2025-11-14 09:05:24+00:00
en-route,A20N,407537,A20N,G-TTNG,BA,BAW,ARN,ESSA,LHR,EGLL,BA776,BAW776F,776,6019.8,72.83,59.6036,16.3525,796.68,0.0,-38.628,,2025-11-14 09:14:52+00:00
en-route,E190,407777,E190,G-LCAB,BA,BAW,BER,EDDB,LCY,EGLC,BA8491,CFE76JZ,8491,9067.8,74.6,52.3381,2.6936,885.564,0.0,30.42,4663.0,2025-11-14 09:14:52+00:00
en-route,A319,400A7C,A319,G-DBCC,BA,BAW,HAJ,EDDV,LHR,EGLL,BA922,BAW922,922,5707.38,84.54,52.5446,7.7722,855.792,0.0,-45.648,3414.0,2025-11-14 09:14:52+00:00
started,E190,40799B,E190,G-LCAC,BA,BAW,LCY,EGLC,DUB,EIDW,BA4463,CFE48D,4463,4069.08,83.38,53.4406,-5.5723,626.436,0.0,58.536,,2025-11-14 09:14:52+00:00
en-route,A20N,4081C0,A20N,G-TTSE,BA,BAW,LHR,EGLL,EDI,EGPH,BA1439,SHT9A,1439,10972.8,159.08,54.327,-3.1257,783.18,0.0,-1.188,1472.0,2025-11-14 09:14:52+00:00
started,E190,40799C,E190,G-LCAD,BA,BAW,AMS,EHAM,LCY,EGLC,BA8451,CFE8WH,8451,0.0,331.0,51.5041,0.0528,0.0,1.0,0.0,,2025-11-14 09:05:25+00:00
started,A20N,407535,A20N,G-TTNE,BA,BAW,LHR,EGLL,GLA,EGPF,BA1473,SHT7R,1473,3718.56,181.32,55.8142,-4.1675,640.98,0.0,55.008,,2025-11-14 09:14:52+00:00
en-route,A35K,407AF5,A35K,G-XWBJ,BA,BAW,LHR,EGLL,DEL,VIDP,BA256,BAW256,256,10972.8,304.0,37.6359,59.6893,798.212,0.0,0.0,,2025-11-14 09:05:08+00:00
en-route,B788,40731C,B788,G-ZBJI,BA,BAW,LHR,EGLL,YYZ,CYYZ,BA98,BAW98T,98,11887.2,98.05,52.832,-12.773,886.572,0.0,-1.188,,2025-11-14 09:14:51+00:00
en-route,B772,4005C0,B772,G-VIIH,BA,BAW,LHR,EGLL,ATL,KATL,BA9606,BAW9606,9606,5722.62,96.57,51.3723,-1.9617,760.608,0.0,-39.78,1251.0,2025-11-14 09:14:52+00:00
Unknown,B772,4007FB,B772,G-YMMP,BA,BAW,LHR,EGLL,NAS,MYNN,BA252,BAW252N,252,12496.8,59.0,47.504,-13.773,887.108,0.0,0.0,,2025-11-14 09:04:58+00:00
en-route,A20N,4080E4,A20N,G-TTNZ,BA,BAW,FLR,LIRQ,LHR,EGLL,BA524,BAW524,524,11270.0,145.62,49.0459,1.6008,724.824,0.0,-1.188,2220.0,2025-11-14 09:14:52+00:00
en-route,A388,40688D,A388,G-XLEC,BA,BAW,LHR,EGLL,LAX,KLAX,BA268,BAW4E,268,11277.6,55.0,58.5758,-91.2037,972.3,0.0,0.0,,2025-11-14 09:04:41+00:00
en-route,A321,400AFD,A321,G-EUXE,BA,BAW,FNC,LPMA,LGW,EGKK,BA2716,EFW52R,2716,11277.6,220.78,43.6025,-9.3027,765.54,0.0,-1.188,,2025-11-14 09:14:52+00:00
Unknown,A320,400981,A320,G-EUUF,BA,BAW,PRG,LKPR,LHR,EGLL,BA852,BAW852,852,3657.6,335.91,50.3236,14.5108,499.068,0.0,-1.188,,2025-11-14 09:14:52+00:00
landed,A319,4008F1,A319,G-EUPW,BA,BAW,BER,EDDB,LHR,EGLL,BA974,BAW974G,974,0.0,337.0,52.3582,13.508,24.076,1.0,0.0,4727.0,2025-11-14 09:05:48+00:00
en-route,A20N,407463,A20N,G-TTNB,BA,BAW,MAD,LEMD,LHR,EGLL,BA460,BAW46EZ,460,7223.76,206.3,50.6909,-1.5635,714.78,0.0,32.76,2222.0,2025-11-14 09:14:52+00:00
en-route,A388,406D1A,A388,G-XLEJ,BA,BAW,LHR,EGLL,MIA,KMIA,BA208,BAW34N,208,12495.6,76.0,47.1996,-21.9024,931.556,0.0,0.0,,2025-11-14 09:04:56+00:00
en-route,B788,40688E,B788,G-ZBJA,BA,BAW,LHR,EGLL,RUH,OERK,BA258,BAW258,258,13098.8,314.0,41.3784,19.1733,816.732,0.0,0.0,7215.0,2025-11-14 09:04:33+00:00
en-route,A319,400A5B,A319,G-DBCA,BA,BAW,GOT,ESGG,LHR,EGLL,BA790,BAW790E,790,11277.6,44.84,54.9264,4.273,955.98,0.0,-1.188,1164.0,2025-11-14 09:14:52+00:00
en-route,A319,400935,A319,G-EUPZ,BA,BAW,OSL,ENGM,LHR,EGLL,BA768,BAW768,768,10058.4,34.58,57.4442,7.1698,956.016,0.0,0.0,3452.0,2025-11-14 09:14:52+00:00
Unknown,B772,4007F1,B772,G-YMMF,BA,BAW,LGW,EGKK,SJO,MROC,BA2236,BAW2236,2236,12192.0,73.0,46.623,-22.3027,913.036,0.0,0.0,,2025-11-14 09:04:56+00:00
en-route,A20N,4080E1,A20N,G-TTNX,BA,BAW,LHR,EGLL,TBS,UGTB,BA331,BAW331,331,11597.6,309.59,48.4948,5.0897,805.032,0.0,1.188,3227.0,2025-11-14 09:14:52+00:00
en-route,B788,406A9F,B788,G-ZBJH,BA,BAW,LHR,EGLL,JED,OEJN,BA132,BAW132,132,13106.4,309.34,43.5015,16.112,823.788,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,A320,40097D,A320,G-EUUB,BA,BAW,MXP,LIMC,LHR,EGLL,BA582,BAW582,582,6431.28,153.57,50.7103,-0.0368,703.188,0.0,31.608,5236.0,2025-11-14 09:14:52+00:00
en-route,A21N,4080E9,A21N,G-TNED,BA,BAW,LHR,EGLL,TLV,LLBG,BA407,BAW407,407,10957.6,292.14,50.8369,5.4711,761.76,0.0,0.0,1160.0,2025-11-14 09:14:52+00:00
en-route,A20N,407536,A20N,G-TTNF,BA,BAW,CPH,EKCH,LHR,EGLL,BA808,BAW808,808,10698.5,31.69,53.3158,2.4537,972.936,0.0,10.548,6214.0,2025-11-14 09:14:52+00:00
en-route,A20N,40822E,A20N,G-TTSG,BA,BAW,KEF,BIKF,LHR,EGLL,BA894,BAW894,894,10972.8,327.0,58.7291,-6.961,777.84,0.0,0.0,6017.0,2025-11-14 09:05:25+00:00
en-route,A20N,4080E3,A20N,G-TTNY,BA,BAW,VCE,LIPZ,LHR,EGLL,BA592,BAW592,592,11277.6,97.84,45.8898,7.8354,869.292,0.0,0.0,7572.0,2025-11-14 09:14:52+00:00
en-route,A319,40093F,A319,G-EUOG,BA,BAW,INV,EGPE,LHR,EGLL,BA1420,SHT16C,1420,7772.4,7.51,56.2367,-4.359,793.908,0.0,-39.78,4443.0,2025-11-14 09:14:52+00:00
en-route,A20N,4076CC,A20N,G-TTNI,BA,BAW,LHR,EGLL,LCA,LCLK,BA665,BAW665,665,10980.4,297.07,48.8194,12.3279,744.624,0.0,0.0,5262.0,2025-11-14 09:14:52+00:00
en-route,A320,40688A,A320,G-EUYO,BA,BAW,AGP,LEMG,LHR,EGLL,BA422,BAW422,422,10675.6,185.99,40.1653,-4.394,744.876,0.0,1.188,1141.0,2025-11-14 09:14:52+00:00
en-route,A320,4009DA,A320,G-EUUM,BA,BAW,LIN,LIML,LHR,EGLL,BA566,BAW566,566,9730.74,137.69,45.6827,6.8888,808.884,0.0,-19.908,6372.0,2025-11-14 09:14:52+00:00
en-route,B789,406F75,B789,G-ZBKI,BA,BAW,KUL,WMKK,LHR,EGLL,BA33,BAW33,33,5486.4,129.03,3.2411,101.797,579.348,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,A320,400A26,A320,G-EUUR,BA,BAW,LHR,EGLL,OTP,LROP,BA889,BAW889,889,2522.22,266.82,51.6336,-0.1997,567.576,0.0,-12.888,601.0,2025-11-14 09:14:52+00:00
en-route,A320,406A3D,A320,G-EUYT,BA,BAW,VIE,LOWW,LHR,EGLL,BA692,BAW692,692,0.0,106.0,48.1151,16.5572,75.932,1.0,0.0,4634.0,2025-11-14 09:05:43+00:00
en-route,A20N,4075FD,A20N,G-TTNH,BA,BAW,LHR,EGLL,ARN,ESSA,BA785,BAW785,785,1752.6,130.0,51.5042,-0.891,350.028,0.0,0.0,6206.0,2025-11-14 09:05:25+00:00
en-route,A35K,407799,A35K,G-XWBC,BA,BAW,LHR,EGLL,PHX,KPHX,BA288,BAW3GB,288,11887.2,56.0,59.4814,-81.5609,944.52,0.0,0.0,,2025-11-14 09:04:41+00:00
en-route,A20N,408134,A20N,G-TTSA,BA,BAW,LHR,EGLL,AMM,OJAI,BA335,BAW335,335,11574.8,307.5,43.6633,17.1455,772.704,0.0,0.0,,2025-11-14 09:14:51+00:00
en-route,A21N,4076E3,A21N,G-NEOU,BA,BAW,FRA,EDDF,LHR,EGLL,BA900,BAW900,900,0.0,70.31,50.0373,8.5646,48.168,1.0,0.0,3453.0,2025-11-14 09:14:51+00:00
en-route,A320,405EE0,A320,G-EUYC,BA,BAW,GIB,LXGB,LHR,EGLL,BA496,BAW8LX,496,10668.0,197.94,47.6139,-3.0929,673.524,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,A20N,407B8E,A20N,G-TTNR,BA,BAW,FCO,LIRF,LHR,EGLL,BA550,BAW550,550,11872.0,134.33,45.3162,6.8916,789.732,0.0,0.0,1167.0,2025-11-14 09:14:52+00:00
en-route,A319,4008AE,A319,G-EUPO,BA,BAW,NCE,LFMN,LHR,EGLL,BA340,BAW340E,340,11902.4,139.17,45.4609,3.8613,756.324,0.0,0.0,6336.0,2025-11-14 09:14:52+00:00
en-route,A321,400AFE,A321,G-EUXF,BA,BAW,FAO,LPFR,LGW,EGKK,BA2660,EFW79V,2660,388.62,278.0,37.0036,-7.8901,253.724,0.0,0.0,527.0,2025-11-14 09:04:59+00:00
en-route,A320,406B5A,A320,G-GATK,BA,BAW,LCA,LCLK,LGW,EGKK,BA2784,EFW33LZ,2784,10660.4,112.96,50.2647,6.3824,883.008,0.0,-1.188,2170.0,2025-11-14 09:14:52+00:00
en-route,A321,400AFC,A321,G-EUXD,BA,BAW,TFS,GCTS,LGW,EGKK,BA2700,EFW91CN,2700,10668.0,228.56,44.0988,-8.0997,758.376,0.0,1.188,,2025-11-14 09:14:52+00:00
en-route,A320,406B5B,A320,G-GATL,BA,BAW,SSH,HESH,LGW,EGKK,BA2814,EFW5LE,2814,10668.0,113.63,49.7978,8.0147,873.288,0.0,0.0,2164.0,2025-11-14 09:14:52+00:00
started,A20N,407464,A20N,G-TTNA,BA,BAW,LHR,EGLL,BER,EDDB,BA973,BAW973,973,3162.3,269.77,52.2635,13.3605,455.58,0.0,59.688,1376.0,2025-11-14 09:14:52+00:00
Unknown,A320,406B84,A320,G-GATS,BA,BAW,LPA,GCLP,LGW,EGKK,BA2706,EFW1QB,2706,10058.4,204.11,46.6149,-4.6175,752.724,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,B77W,780A98,B77W,B-KQZ,CX,CPA,HKG,VHHH,MEL,YMML,CX104,CPA104,104,10363.2,324.0,-7.8426,131.162,911.184,0.0,0.0,,2025-11-14 09:04:02+00:00
en-route,B773,78016D,B773,B-HNE,CX,CPA,HKG,VHHH,NRT,RJAA,CX521,CPA521,521,8534.4,263.3,35.1748,138.584,714.204,0.0,0.0,3733.0,2025-11-14 09:14:52+00:00
Unknown,B77W,780A35,B77W,B-KQC,CX,CPA,HKG,VHHH,SFO,KSFO,CX873,CPA873,873,9144.0,249.0,35.1103,-139.719,937.112,0.0,0.0,,2025-11-14 09:04:50+00:00
en-route,B77W,780A9C,B77W,B-HNR,CX,CPA,PER,YPPH,HKG,VHHH,CX171,CPA171,171,10058.4,187.0,13.6717,116.851,907.48,0.0,0.0,,2025-11-14 09:05:06+00:00
en-route,B77W,780A17,B77W,B-KPV,CX,CPA,HKG,VHHH,LAX,KLAX,CX881,CPA881,881,9144.0,265.0,33.8397,-131.202,970.448,0.0,0.0,,2025-11-14 09:04:50+00:00
started,A35K,789230,A35K,B-LXJ,CX,CPA,JFK,KJFK,HKG,VHHH,CX840,CPA840,840,0.0,250.0,22.312,113.929,0.0,1.0,0.0,,2025-11-14 09:05:02+00:00
en-route,B77W,780220,B77W,B-KPI,CX,CPA,MEL,YMML,HKG,VHHH,CX163,CPA163,163,10668.0,154.0,-18.2321,132.438,964.892,0.0,0.0,,2025-11-14 09:05:11+00:00
en-route,A333,780237,A333,B-LAL,CX,CPA,HKG,VHHH,CGK,WIII,CX776,CPA776,776,11582.4,24.0,1.2,111.534,842.66,0.0,0.0,,2025-11-14 09:05:05+00:00
en-route,A333,780A93,A333,B-LBI,CX,CPA,HKG,VHHH,PEK,ZBAA,CX331,CPA331,331,8100.06,215.06,39.6456,115.237,728.568,0.0,23.4,,2025-11-14 09:14:51+00:00
en-route,B77W,780A89,B77W,B-KQU,CX,CPA,JFK,KJFK,HKG,VHHH,CX830,CPA830,830,10058.4,61.0,63.9515,-173.24,1151.94,0.0,0.0,,2025-11-14 09:05:07+00:00
en-route,A35K,789231,A35K,B-LXK,CX,CPA,ORD,KORD,HKG,VHHH,CX806,CPA806,806,10670.4,68.0,40.0991,152.694,1161.2,0.0,0.0,,2025-11-14 09:05:05+00:00
en-route,A35K,789217,A35K,B-LXE,CX,CPA,YYZ,CYYZ,HKG,VHHH,CX828,CPA828,828,11278.8,50.0,48.8243,177.956,1035.27,0.0,0.0,,2025-11-14 09:05:09+00:00
en-route,B77W,780A3B,B77W,B-KQI,CX,CPA,HKG,VHHH,JFK,KJFK,CX831,CPA831,831,11612.9,184.0,28.3876,113.729,874.144,0.0,0.0,,2025-11-14 09:04:57+00:00
